Date,GLD,GDX,USO
2025-03-11,269.1600036621094,41.84000015258789,71.44999694824219
2025-03-12,270.3299865722656,41.900001525878906,72.80000305175781
2025-03-13,275.1300048828125,43.209999084472656,71.62000274658203
2025-03-14,275.239990234375,43.63999938964844,72.27999877929688
2025-03-17,276.7300109863281,44.56999969482422,72.70999908447266
2025-03-18,279.9599914550781,44.849998474121094,72.20999908447266
2025-03-19,281.1099853515625,45.22999954223633,72.41999816894531
2025-03-20,280.75,45.15999984741211,73.7300033569336
2025-03-21,278.489990234375,44.5,73.79000091552734
2025-03-24,277.25,44.25,74.87999725341797
2025-03-25,278.4700012207031,45.02000045776367,74.81999969482422
2025-03-26,278.239990234375,44.66999816894531,75.41999816894531
2025-03-27,281.9700012207031,45.7599983215332,75.4800033569336
2025-03-28,284.05999755859375,45.56999969482422,74.7699966430664
2025-03-31,288.1400146484375,45.970001220703125,77.33000183105469
2025-04-01,287.57000732421875,45.79999923706055,77.08000183105469
2025-04-02,288.1600036621094,45.7599983215332,77.73999786376953
2025-04-03,286.4200134277344,45.720001220703125,72.25
2025-04-04,279.7200012207031,41.68000030517578,67.91999816894531
2025-04-07,273.7099914550781,41.45000076293945,65.9800033569336
2025-04-08,275.20001220703125,41.5,63.34000015258789
2025-04-09,285.3800048828125,44.9900016784668,67.58000183105469
2025-04-10,292.3500061035156,47.16999816894531,65.31999969482422
2025-04-11,297.92999267578125,49.70000076293945,66.45999908447266
2025-04-14,296.2300109863281,50.02000045776367,66.66000366210938
2025-04-15,297.7799987792969,50.529998779296875,66.4800033569336
2025-04-16,307.4700012207031,51.90999984741211,67.75
2025-04-17,306.1199951171875,50.91999816894531,69.4800033569336
2025-04-21,315.5899963378906,51.65999984741211,68.62000274658203
2025-04-22,311.1099853515625,50.22999954223633,69.37000274658203
2025-04-23,303.6499938964844,48.72999954223633,68.05000305175781
2025-04-24,308.07000732421875,49.7599983215332,68.45999908447266
2025-04-25,304.7300109863281,48.810001373291016,69.02999877929688
2025-04-28,309.07000732421875,49.43000030517578,67.76000213623047
2025-04-29,306.05999755859375,48.47999954223633,65.8499984741211
2025-04-30,303.7699890136719,49.0099983215332,63.560001373291016
2025-05-01,297.4599914550781,47.20000076293945,64.5199966430664
2025-05-02,297.9800109863281,47.08000183105469,64.01000213623047
2025-05-05,306.8800048828125,48.720001220703125,62.369998931884766
2025-05-06,315.4800109863281,50.790000915527344,64.5999984741211
2025-05-07,310.75,49.81999969482422,63.5099983215332
2025-05-08,304.6300048828125,48.880001068115234,65.5999984741211
2025-05-09,306.8399963378906,50.369998931884766,66.61000061035156
2025-05-12,298.19000244140625,46.619998931884766,67.5999984741211
2025-05-13,299.4599914550781,46.540000915527344,69.58999633789062
2025-05-14,293.1600036621094,45.54999923706055,68.7300033569336
2025-05-15,297.8399963378906,46.4900016784668,67.58999633789062
2025-05-16,294.239990234375,46.33000183105469,68.0999984741211
2025-05-19,298.0299987792969,47.34000015258789,68.51000213623047
